SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,IsMale,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No
False,False,False,0.028169014084507043,True,False,False,True,False,False,True,True,True,0.7646766169154229,0.03330256173551811,True,False,True,False,False,False,False,True,False,False,True,False
False,False,False,0.29577464788732394,True,True,False,False,False,False,True,True,True,0.7601990049751244,0.24068197553657975,True,True,True,False,False,False,True,False,False,False,True,False
False,True,False,0.04225352112676056,True,False,False,False,True,True,False,False,True,0.6203980099502487,0.034658435264251095,True,True,True,False,False,False,False,False,True,False,True,False
False,True,False,0.8591549295774648,False,False,False,False,False,True,True,False,True,0.2064676616915423,0.26755711977844443,False,True,False,False,True,True,False,False,False,True,False,False
False,False,False,0.056338028169014086,True,False,False,False,False,False,False,False,True,0.022388059701492536,0.009866143549503808,False,False,True,False,False,False,False,False,True,False,False,True
False,True,False,0.8169014084507042,True,True,False,False,False,False,False,True,False,0.6696517412935323,0.5845661204708054,True,True,False,True,False,False,False,True,False,False,True,False
False,False,True,0.028169014084507043,True,True,False,False,False,False,False,False,True,0.08109452736318407,0.01182206323563351,False,True,False,False,True,False,False,False,True,False,False,True
False,True,False,1.0,True,True,True,False,True,True,True,False,True,0.7955223880597015,0.807419801523194,False,False,False,False,True,True,False,False,False,False,True,False
False,True,True,0.7887323943661971,True,False,False,True,True,False,True,True,True,0.7890547263681592,0.6438033694899608,False,True,False,True,False,False,True,False,False,False,True,False
False,False,True,0.9154929577464789,True,False,False,False,False,False,False,False,False,0.016915422885572132,0.1442764828063697,False,True,False,False,True,False,True,False,False,False,False,True
False,False,False,0.8309859154929577,False,False,False,True,False,False,True,True,True,0.32388059701492533,0.34717285945072696,True,False,True,False,False,False,False,True,False,True,False,False
False,False,True,0.6197183098591549,True,True,False,False,True,False,True,True,False,0.8104477611940298,0.5326044311100854,False,True,False,False,True,True,False,False,False,False,True,False
False,False,False,0.028169014084507043,False,False,False,False,False,False,True,False,True,0.16467661691542285,0.010979690745441958,False,False,True,False,False,False,True,False,False,True,False,False
False,False,False,0.19718309859154928,True,False,True,False,True,True,True,True,False,0.8641791044776119,0.18046965151165476,True,False,True,False,False,False,False,True,False,False,True,False
False,False,True,0.704225352112676,False,False,True,False,True,True,True,True,False,0.41691542288557215,0.35289637664435725,False,False,False,True,False,True,False,False,False,True,False,False
False,False,False,0.8309859154929577,True,True,True,False,True,True,False,False,False,0.4626865671641791,0.4639626125086545,False,False,False,True,False,False,False,True,False,True,False,False
False,False,False,0.4507042253521127,True,True,False,True,False,False,False,False,True,0.36218905472636814,0.18998384491114703,False,True,True,False,False,True,False,False,False,True,False,False
False,False,False,0.1267605633802817,True,False,True,True,True,True,True,True,True,0.9139303482587064,0.1182206323563351,True,True,True,False,False,False,False,True,False,False,True,False
True,False,False,0.352112676056338,True,False,False,False,False,False,False,False,False,0.010447761194029858,0.05601200092314793,False,True,False,True,False,False,True,False,False,False,False,True
False,False,False,0.07042253521126761,True,False,False,False,True,False,False,True,False,0.6532338308457712,0.05524463420263097,True,False,True,False,False,False,False,True,False,False,True,False
False,True,False,0.9295774647887324,True,True,True,False,True,True,True,True,True,0.9253731343283582,0.864626125086545,False,False,False,True,False,False,False,True,False,False,True,False
False,True,True,0.676056338028169,False,False,True,False,False,True,False,False,True,0.17462686567164176,0.20346180475421186,False,False,False,True,False,False,True,False,False,True,False,False
False,False,False,0.0,True,False,False,False,False,False,False,False,True,0.017910447761194038,0.0001442418647588276,False,True,True,False,False,False,False,False,True,False,False,True
True,False,False,0.08450704225352113,True,False,False,False,True,False,True,False,True,0.6577114427860696,0.06818024463420264,False,False,True,False,False,False,False,True,False,False,True,False
True,False,False,0.36619718309859156,True,True,True,True,True,False,True,True,True,0.917910447761194,0.3275790445418878,False,False,False,True,False,True,False,False,False,False,True,False
False,True,True,0.5070422535211268,True,False,False,False,False,False,True,True,False,0.7258706467661692,0.3725767366720517,False,True,False,True,False,False,True,False,False,False,True,False
False,True,True,0.8732394366197183,True,True,True,True,True,False,True,False,True,0.8189054726368159,0.7150415416570506,True,False,True,False,False,False,False,True,False,False,True,False
False,True,True,0.4225352112676056,True,True,True,False,True,True,False,False,False,0.7069651741293532,0.32358642972536344,False,True,True,False,False,False,False,True,False,False,True,False
False,True,True,0.6901408450704225,True,True,False,True,True,False,True,True,True,0.8517412935323383,0.576863604892684,True,True,True,False,False,True,False,False,False,False,True,False
True,False,False,0.43661971830985913,True,True,False,False,True,False,False,False,True,0.6253731343283582,0.30007500576967455,False,True,True,False,False,False,True,False,False,False,True,False
False,False,False,0.0,False,False,False,False,False,False,False,False,False,0.06318407960199006,0.0006692822524809602,True,False,True,False,False,False,False,True,False,True,False,False
False,True,False,0.8732394366197183,True,True,False,False,False,True,False,False,True,0.6263681592039801,0.5707708285252712,False,False,False,True,False,False,True,False,False,False,True,False
False,False,False,0.4084507042253521,True,True,True,True,False,False,False,True,True,0.7567164179104477,0.3070505423494114,False,True,True,False,False,False,True,False,False,False,True,False
False,True,False,0.9859154929577465,True,True,True,True,True,True,True,True,True,0.9736318407960198,0.956813985691207,False,True,False,False,True,True,False,False,False,False,True,False
False,False,False,0.7323943661971831,True,True,False,True,True,False,True,True,False,0.8686567164179104,0.6535252711747057,False,False,False,False,True,False,False,True,False,False,True,False
False,False,False,0.15492957746478872,True,False,True,False,False,True,True,True,True,0.8024875621890548,0.12718093699515348,True,False,True,False,False,True,False,False,False,False,True,False
False,True,False,0.6901408450704225,True,True,True,True,False,False,False,True,True,0.7577114427860697,0.5649780752365566,False,True,True,False,False,False,True,False,False,False,True,False
False,False,False,0.014084507042253521,True,False,False,False,False,False,False,False,False,0.012437810945273632,0.0010096930533117932,False,False,True,False,False,False,False,False,True,False,False,True
False,False,False,0.11267605633802817,True,True,False,False,True,False,True,True,False,0.7965174129353234,0.10439649203784906,True,False,True,False,False,False,True,False,False,False,True,False
False,False,False,0.22535211267605634,True,False,True,False,False,False,True,True,False,0.7522388059701492,0.18542003231017773,True,True,True,False,False,False,False,True,False,False,True,False
False,True,False,0.7746478873239436,True,False,True,True,True,False,True,True,True,0.8691542288557214,0.6981133164089545,False,False,False,True,False,False,True,False,False,False,True,False
False,True,True,0.9295774647887324,True,False,True,True,True,False,True,True,False,0.6278606965174128,0.6207939072236326,False,True,False,False,True,False,True,False,False,True,False,False
True,False,False,0.11267605633802817,True,True,False,False,True,False,True,True,True,0.818407960199005,0.10383106392799447,True,True,True,False,False,False,False,True,False,False,True,False
False,False,False,0.04225352112676056,True,False,False,False,False,False,True,False,True,0.3796019900497512,0.024930763904915762,False,True,True,False,False,False,False,True,False,True,False,False
False,False,False,0.2535211267605634,True,False,False,True,False,True,False,True,True,0.4686567164179104,0.13997807523655664,False,True,False,True,False,True,False,False,False,True,False,False
False,False,True,0.09859154929577464,True,False,False,False,False,False,False,False,False,0.016915422885572132,0.01755135010385414,False,False,True,False,False,False,False,False,True,False,False,True
False,False,False,0.9859154929577465,True,True,False,True,True,True,True,True,True,0.9253731343283582,0.9191495499653819,False,False,False,False,True,False,False,True,False,False,True,False
True,False,False,0.1267605633802817,True,False,False,True,False,False,False,False,True,0.5432835820895522,0.07729633048696054,True,True,True,False,False,False,False,True,False,False,True,False
True,False,False,0.19718309859154928,True,True,False,True,False,False,True,False,False,0.7039800995024875,0.1464920378490653,False,False,True,False,False,False,True,False,False,False,True,False
False,True,True,1.0,True,True,True,False,True,False,True,True,True,0.8741293532338308,0.9034964228017539,False,True,False,True,False,True,False,False,False,False,True,False
